instance family sat glasgowdegreenorestartsnonogoodsinduced glasgowbiasedinduced
si2_b06m_m400.00 4 1 0 0
si2_b06m_m400.08 4 1 0 0
si2_b06m_m400.07 4 1 0 0
si2_b06m_m400.09 4 1 0 0
si2_b06m_m400.04 4 1 0 0
si2_b06m_m400.02 4 1 0 0
si6_r005_m600.02 7 1 203 167
si6_r005_m600.08 7 1 11 25
si6_r005_m600.03 7 1 57 61
si6_r005_m600.05 7 1 42 172
si6_r005_m600.07 7 1 128 60
si6_r005_m600.04 7 1 39 116
si6_r005_m600.06 7 1 371 611
si6_r005_m600.01 7 1 57 32
si6_r005_m600.09 7 1 11 120
si6_r005_m600.00 7 1 34 52
si6_r005_m200.02 7 1 1 1
si6_r005_m200.08 7 1 0 0
si6_r005_m200.09 7 1 1 1
si6_r005_m200.05 7 1 0 0
si6_r005_m200.03 7 1 0 0
si6_r005_m200.00 7 1 1 1
si6_r005_m200.04 7 1 0 0
si6_r005_m200.07 7 1 0 0
si6_r005_m200.01 7 1 0 0
si6_r005_m200.06 7 1 0 0
si2_m4Dr6_m625.06 6 1 0 1
si2_m4Dr6_m625.08 6 1 0 0
si2_m4Dr6_m625.07 6 1 1 1
si2_m4Dr6_m625.03 6 1 1 1
si2_m4Dr6_m625.04 6 1 0 0
si2_m4Dr6_m625.05 6 1 0 0
si2_m4Dr6_m625.09 6 1 0 0
si2_m4Dr6_m625.01 6 1 0 0
si2_m4Dr6_m625.02 6 1 2 0
si2_m4Dr6_m625.00 6 1 0 0
si6_b03_m800.02 3 1 11 12
si6_b03_m800.04 3 1 11 12
si6_b03_m800.03 3 1 12 12
si6_b03_m800.05 3 1 11 12
si6_b03_m800.06 3 1 11 12
si6_b03_m800.01 3 1 14 12
si6_b03_m800.00 3 1 11 12
si6_b03_m800.07 3 1 11 12
si6_b03_m800.09 3 1 12 12
si6_b03_m800.08 3 1 11 15
si4_m4D_m1296.09 5 1 14 15
si4_m4D_m1296.06 5 1 26 14
si4_m4D_m1296.05 5 1 15 14
si4_m4D_m1296.00 5 1 11380 373
si4_m4D_m1296.03 5 1 155 60
si4_m4D_m1296.04 5 1 15 15
si4_m4D_m1296.08 5 1 NaN 606
si4_m4D_m1296.02 5 1 85 45
si4_m4D_m1296.01 5 1 14 15
si4_m4D_m1296.07 5 1 15 15
si6_b03m_m400.03 4 1 1 1
si6_b03m_m400.01 4 1 2 1
si6_b03m_m400.09 4 1 1 1
si6_b03m_m400.08 4 1 1 1
si6_b03m_m400.07 4 1 1 2
si6_b03m_m400.02 4 1 1 1
si6_b03m_m400.05 4 1 1 1
si6_b03m_m400.00 4 1 1 1
si6_b03m_m400.06 4 1 1 1
si6_b03m_m400.04 4 1 1 1
si4_m4D_m256.07 5 1 0 0
si4_m4D_m256.06 5 1 0 0
si4_m4D_m256.05 5 1 0 0
si4_m4D_m256.08 5 1 0 0
si4_m4D_m256.04 5 1 0 0
si4_m4D_m256.09 5 1 0 0
si4_m4D_m256.02 5 1 0 0
si4_m4D_m256.00 5 1 0 0
si4_m4D_m256.03 5 1 0 0
si4_m4D_m256.01 5 1 0 0
si6_b06m_m800.07 4 1 12 12
si6_b06m_m800.04 4 1 12 12
si6_b06m_m800.01 4 1 12 12
si6_b06m_m800.00 4 1 12 12
si6_b06m_m800.05 4 1 12 12
si6_b06m_m800.08 4 1 15 12
si6_b06m_m800.09 4 1 15 12
si6_b06m_m800.02 4 1 12 12
si6_b06m_m800.03 4 1 12 12
si6_b06m_m800.06 4 1 15 12
si4_r001_m400.08 7 1 3 12
si4_r001_m400.06 7 1 0 0
si4_r001_m400.02 7 1 0 0
si4_r001_m400.00 7 1 1 2
si4_r001_m400.04 7 1 4 2
si4_r001_m400.03 7 1 1 0
si4_r001_m400.09 7 1 0 1
si4_r001_m400.05 7 1 4 7
si4_r001_m400.01 7 1 0 1
si4_r001_m400.07 7 1 11 12
si2_m4Dr6_m1296.00 6 1 3 3
si2_m4Dr6_m1296.01 6 1 3 3
si2_m4Dr6_m1296.09 6 1 3 3
si2_m4Dr6_m1296.06 6 1 3 3
si2_m4Dr6_m1296.03 6 1 3 3
si2_m4Dr6_m1296.02 6 1 3 3
si2_m4Dr6_m1296.05 6 1 4 6
si2_m4Dr6_m1296.08 6 1 3 3
si2_m4Dr6_m1296.04 6 1 3 3
si2_m4Dr6_m1296.07 6 1 3 3
si2_b03_m800.07 3 1 1 1
si2_b03_m800.08 3 1 1 1
si2_b03_m800.04 3 1 1 1
si2_b03_m800.05 3 1 1 1
si2_b03_m800.09 3 1 1 1
si2_b03_m800.00 3 1 1 1
si2_b03_m800.02 3 1 1 1
si2_b03_m800.03 3 1 1 1
si2_b03_m800.01 3 1 1 1
si2_b03_m800.06 3 1 1 1
si4_b03m_m200.05 4 1 0 0
si4_b03m_m200.02 4 1 0 0
si4_b03m_m200.04 4 1 0 0
si4_b03m_m200.07 4 1 0 0
si4_b03m_m200.00 4 1 0 0
si4_b03m_m200.06 4 1 0 0
si4_b03m_m200.03 4 1 0 0
si4_b03m_m200.09 4 1 0 0
si4_b03m_m200.08 4 1 0 0
si4_b03m_m200.01 4 1 0 0
si2_b06m_m200.04 4 1 0 0
si2_b06m_m200.03 4 1 0 0
si2_b06m_m200.08 4 1 0 0
si2_b06m_m200.06 4 1 0 0
si2_b06m_m200.05 4 1 0 0
si2_b06m_m200.02 4 1 0 0
si2_b06m_m200.00 4 1 0 0
si2_b06m_m200.01 4 1 0 0
si2_b06m_m200.09 4 1 0 0
si2_b06m_m200.07 4 1 0 0
si6_m4Dr4_m625.05 6 1 7 7
si6_m4Dr4_m625.09 6 1 7 7
si6_m4Dr4_m625.04 6 1 10 7
si6_m4Dr4_m625.00 6 1 7 7
si6_m4Dr4_m625.08 6 1 7 7
si6_m4Dr4_m625.06 6 1 7 7
si6_m4Dr4_m625.01 6 1 7 7
si6_m4Dr4_m625.03 6 1 7 7
si6_m4Dr4_m625.07 6 1 7 7
si6_m4Dr4_m625.02 6 1 7 7
si4_b03_m200.06 3 1 0 0
si4_b03_m200.02 3 1 0 0
si4_b03_m200.07 3 1 0 0
si4_b03_m200.04 3 1 0 0
si4_b03_m200.03 3 1 0 0
si4_b03_m200.05 3 1 0 0
si4_b03_m200.09 3 1 0 0
si4_b03_m200.01 3 1 0 0
si4_b03_m200.00 3 1 0 0
si4_b03_m200.08 3 1 0 0
si2_b03_m400.03 3 1 0 0
si2_b03_m400.06 3 1 0 0
si2_b03_m400.07 3 1 0 0
si2_b03_m400.01 3 1 0 0
si2_b03_m400.05 3 1 0 0
si2_b03_m400.09 3 1 0 0
si2_b03_m400.02 3 1 0 0
si2_b03_m400.00 3 1 0 0
si2_b03_m400.08 3 1 0 0
si2_b03_m400.04 3 1 0 0
si4_b09_m200.02 3 1 0 0
si4_b09_m200.01 3 1 0 0
si4_b09_m200.00 3 1 0 0
si4_b09_m200.09 3 1 0 0
si4_b09_m200.08 3 1 0 0
si4_b09_m200.04 3 1 0 0
si4_b09_m200.06 3 1 0 0
si4_b09_m200.05 3 1 0 0
si4_b09_m200.07 3 1 0 0
si4_b09_m200.03 3 1 0 0
si4_m4Dr4_m256.05 6 1 0 0
si4_m4Dr4_m256.09 6 1 0 0
si4_m4Dr4_m256.01 6 1 0 0
si4_m4Dr4_m256.03 6 1 0 0
si4_m4Dr4_m256.06 6 1 0 0
si4_m4Dr4_m256.07 6 1 0 0
si4_m4Dr4_m256.00 6 1 0 0
si4_m4Dr4_m256.02 6 1 0 0
si4_m4Dr4_m256.08 6 1 0 0
si4_m4Dr4_m256.04 6 1 0 0
si2_m4D_m625.01 5 1 110 0
si2_m4D_m625.00 5 1 1 0
si2_m4D_m625.08 5 1 103 118
si2_m4D_m625.04 5 1 1 1
si2_m4D_m625.09 5 1 58 85
si2_m4D_m625.02 5 1 3 3
si2_m4D_m625.05 5 1 59 8
si2_m4D_m625.06 5 1 150 63
si2_m4D_m625.07 5 1 109 19
si2_m4D_m625.03 5 1 2 1
si4_b09_m800.03 3 1 5 5
si4_b09_m800.02 3 1 5 5
si4_b09_m800.09 3 1 5 5
si4_b09_m800.06 3 1 5 5
si4_b09_m800.04 3 1 5 5
si4_b09_m800.05 3 1 5 5
si4_b09_m800.00 3 1 5 6
si4_b09_m800.01 3 1 5 5
si4_b09_m800.07 3 1 5 5
si4_b09_m800.08 3 1 5 5
si2_m4Dr4_m256.05 6 1 0 0
si2_m4Dr4_m256.02 6 1 0 0
si2_m4Dr4_m256.00 6 1 0 0
si2_m4Dr4_m256.07 6 1 0 0
si2_m4Dr4_m256.03 6 1 0 0
si2_m4Dr4_m256.06 6 1 0 0
si2_m4Dr4_m256.04 6 1 0 0
si2_m4Dr4_m256.09 6 1 0 0
si2_m4Dr4_m256.01 6 1 0 0
si2_m4Dr4_m256.08 6 1 0 0
si6_m4Dr2_m256.04 6 1 0 0
si6_m4Dr2_m256.08 6 1 0 0
si6_m4Dr2_m256.00 6 1 0 0
si6_m4Dr2_m256.07 6 1 0 0
si6_m4Dr2_m256.01 6 1 0 0
si6_m4Dr2_m256.09 6 1 0 0
si6_m4Dr2_m256.03 6 1 0 0
si6_m4Dr2_m256.05 6 1 0 0
si6_m4Dr2_m256.02 6 1 0 0
si6_m4Dr2_m256.06 6 1 0 0
si6_b06_m800.00 3 1 11 12
si6_b06_m800.05 3 1 11 12
si6_b06_m800.02 3 1 12 12
si6_b06_m800.07 3 1 11 12
si6_b06_m800.08 3 1 12 12
si6_b06_m800.09 3 1 12 12
si6_b06_m800.06 3 1 12 12
si6_b06_m800.01 3 1 11 15
si6_b06_m800.04 3 1 12 12
si6_b06_m800.03 3 1 12 12
si4_b09m_m800.06 4 1 5 5
si4_b09m_m800.01 4 1 5 5
si4_b09m_m800.02 4 1 5 5
si4_b09m_m800.08 4 1 9 5
si4_b09m_m800.04 4 1 5 5
si4_b09m_m800.03 4 1 5 5
si4_b09m_m800.09 4 1 5 7
si4_b09m_m800.05 4 1 5 5
si4_b09m_m800.00 4 1 5 5
si4_b09m_m800.07 4 1 7 6
si2_b06_m800.04 3 1 1 1
si2_b06_m800.07 3 1 1 1
si2_b06_m800.02 3 1 1 1
si2_b06_m800.00 3 1 1 1
si2_b06_m800.03 3 1 1 1
si2_b06_m800.05 3 1 1 1
si2_b06_m800.09 3 1 1 4
si2_b06_m800.01 3 1 1 2
si2_b06_m800.08 3 1 1 1
si2_b06_m800.06 3 1 1 1
si6_m4D_m256.03 5 1 0 0
si6_m4D_m256.08 5 1 0 0
si6_m4D_m256.07 5 1 0 0
si6_m4D_m256.00 5 1 0 0
si6_m4D_m256.01 5 1 0 0
si6_m4D_m256.05 5 1 0 0
si6_m4D_m256.09 5 1 0 0
si6_m4D_m256.04 5 1 0 0
si6_m4D_m256.02 5 1 0 0
si6_m4D_m256.06 5 1 0 0
si2_b06m_m800.07 4 1 1 1
si2_b06m_m800.02 4 1 1 1
si2_b06m_m800.03 4 1 2 1
si2_b06m_m800.01 4 1 1 1
si2_b06m_m800.08 4 1 1 1
si2_b06m_m800.04 4 1 1 1
si2_b06m_m800.06 4 1 1 1
si2_b06m_m800.09 4 1 1 1
si2_b06m_m800.05 4 1 1 1
si2_b06m_m800.00 4 1 1 1
si4_b06m_m200.00 4 1 0 0
si4_b06m_m200.08 4 1 0 0
si4_b06m_m200.05 4 1 0 0
si4_b06m_m200.09 4 1 0 0
si4_b06m_m200.01 4 1 0 0
si4_b06m_m200.07 4 1 0 0
si4_b06m_m200.02 4 1 0 0
si4_b06m_m200.04 4 1 0 0
si4_b06m_m200.06 4 1 0 0
si4_b06m_m200.03 4 1 0 0
si6_r001_m400.09 7 1 2 2
si6_r001_m400.05 7 1 1 1
si6_r001_m400.00 7 1 1 1
si6_r001_m400.04 7 1 1 1
si6_r001_m400.07 7 1 1 1
si6_r001_m400.06 7 1 1 1
si6_r001_m400.02 7 1 1 1
si6_r001_m400.03 7 1 1 1
si6_r001_m400.08 7 1 1 2
si6_r001_m400.01 7 1 1 1
si6_m4D_m625.00 5 1 6 6
si6_m4D_m625.07 5 1 10 20
si6_m4D_m625.05 5 1 48 30
si6_m4D_m625.08 5 1 6 6
si6_m4D_m625.02 5 1 8 6
si6_m4D_m625.03 5 1 1015 121
si6_m4D_m625.04 5 1 6 6
si6_m4D_m625.09 5 1 130 18
si6_m4D_m625.01 5 1 6 6
si6_m4D_m625.06 5 1 7 7
si6_b09m_m800.02 4 1 12 17
si6_b09m_m800.09 4 1 12 12
si6_b09m_m800.04 4 1 12 12
si6_b09m_m800.07 4 1 12 12
si6_b09m_m800.00 4 1 12 12
si6_b09m_m800.05 4 1 12 12
si6_b09m_m800.03 4 1 13 13
si6_b09m_m800.01 4 1 12 12
si6_b09m_m800.06 4 1 12 20
si6_b09m_m800.08 4 1 12 12
si4_m4Dr6_m1296.01 6 1 15 16
si4_m4Dr6_m1296.07 6 1 15 16
si4_m4Dr6_m1296.06 6 1 15 15
si4_m4Dr6_m1296.02 6 1 16 16
si4_m4Dr6_m1296.08 6 1 15 15
si4_m4Dr6_m1296.03 6 1 15 16
si4_m4Dr6_m1296.00 6 1 16 16
si4_m4Dr6_m1296.09 6 1 15 15
si4_m4Dr6_m1296.05 6 1 16 15
si4_m4Dr6_m1296.04 6 1 15 15
si2_b06_m400.09 3 1 0 0
si2_b06_m400.02 3 1 0 0
si2_b06_m400.00 3 1 0 0
si2_b06_m400.03 3 1 0 0
si2_b06_m400.07 3 1 0 0
si2_b06_m400.04 3 1 0 0
si2_b06_m400.05 3 1 0 0
si2_b06_m400.01 3 1 0 0
si2_b06_m400.08 3 1 0 0
si2_b06_m400.06 3 1 0 0
si4_r01_m200.01 7 1 224 172
si4_r01_m200.08 7 1 299 570
si4_r01_m200.03 7 1 11 17
si4_r01_m200.04 7 1 0 0
si4_r01_m200.07 7 1 10 31
si4_r01_m200.02 7 1 120 188
si4_r01_m200.05 7 1 106 235
si4_r01_m200.06 7 1 1 1
si4_r01_m200.00 7 1 127 201
si4_r01_m200.09 7 1 54 76
si2_r001_m400.06 7 1 63 68
si2_r001_m400.08 7 1 5 4
si2_r001_m400.09 7 1 187 191
si2_r001_m400.01 7 1 1 1
si2_r001_m400.03 7 1 8 13
si2_r001_m400.04 7 1 47 47
si2_r001_m400.05 7 1 2 4
si2_r001_m400.02 7 1 1 2
si2_r001_m400.00 7 1 2 1
si2_r001_m400.07 7 1 3669 1832
si4_b03m_m800.03 4 1 4 4
si4_b03m_m800.05 4 1 4 4
si4_b03m_m800.06 4 1 4 4
si4_b03m_m800.01 4 1 4 4
si4_b03m_m800.08 4 1 4 4
si4_b03m_m800.09 4 1 4 4
si4_b03m_m800.00 4 1 4 4
si4_b03m_m800.02 4 1 5 4
si4_b03m_m800.07 4 1 5 4
si4_b03m_m800.04 4 1 4 4
si2_r01_m200.03 7 1 23 91
si2_r01_m200.00 7 1 463 507
si2_r01_m200.05 7 1 186 286
si2_r01_m200.01 7 1 3 2
si2_r01_m200.08 7 1 620 260
si2_r01_m200.06 7 1 47 75
si2_r01_m200.09 7 1 1252 1453
si2_r01_m200.02 7 1 789 475
si2_r01_m200.07 7 1 878 876
si2_r01_m200.04 7 1 123 119
si2_r01_m400.04 7 1 2821 3211
si2_r01_m400.00 7 1 5064 3235
si2_r01_m400.07 7 1 403 395
si2_r01_m400.09 7 1 25263 21098
si2_r01_m400.01 7 1 614 765
si2_r01_m400.03 7 1 299 514
si2_r01_m400.02 7 1 13807 12676
si2_r01_m400.05 7 1 9123 9177
si2_r01_m400.06 7 1 465 474
si2_r01_m400.08 7 1 2396 1698
si4_m4D_m625.09 5 1 3 3
si4_m4D_m625.03 5 1 3 3
si4_m4D_m625.07 5 1 56 41
si4_m4D_m625.02 5 1 173 41
si4_m4D_m625.00 5 1 2 2
si4_m4D_m625.01 5 1 8249 280
si4_m4D_m625.04 5 1 2 2
si4_m4D_m625.06 5 1 3 3
si4_m4D_m625.08 5 1 8 5
si4_m4D_m625.05 5 1 2 2
si6_m4Dr6_m256.05 6 1 0 0
si6_m4Dr6_m256.04 6 1 0 0
si6_m4Dr6_m256.03 6 1 0 0
si6_m4Dr6_m256.02 6 1 0 0
si6_m4Dr6_m256.08 6 1 0 0
si6_m4Dr6_m256.00 6 1 0 0
si6_m4Dr6_m256.09 6 1 0 0
si6_m4Dr6_m256.07 6 1 0 0
si6_m4Dr6_m256.06 6 1 0 0
si6_m4Dr6_m256.01 6 1 0 0
si6_b09_m400.07 3 1 1 1
si6_b09_m400.03 3 1 1 1
si6_b09_m400.04 3 1 1 1
si6_b09_m400.06 3 1 1 1
si6_b09_m400.05 3 1 1 1
si6_b09_m400.09 3 1 1 1
si6_b09_m400.02 3 1 1 3
si6_b09_m400.01 3 1 2 1
si6_b09_m400.08 3 1 2 1
si6_b09_m400.00 3 1 2 1
si6_b06_m400.03 3 1 1 1
si6_b06_m400.08 3 1 1 3
si6_b06_m400.07 3 1 1 1
si6_b06_m400.04 3 1 1 2
si6_b06_m400.05 3 1 1 1
si6_b06_m400.06 3 1 1 1
si6_b06_m400.02 3 1 1 1
si6_b06_m400.01 3 1 1 1
si6_b06_m400.00 3 1 1 1
si6_b06_m400.09 3 1 1 1
si6_b03m_m200.04 4 1 0 0
si6_b03m_m200.07 4 1 0 0
si6_b03m_m200.08 4 1 0 0
si6_b03m_m200.02 4 1 0 0
si6_b03m_m200.03 4 1 0 0
si6_b03m_m200.06 4 1 0 0
si6_b03m_m200.01 4 1 0 0
si6_b03m_m200.09 4 1 0 0
si6_b03m_m200.00 4 1 0 0
si6_b03m_m200.05 4 1 0 0
si4_b06_m800.04 3 1 5 5
si4_b06_m800.00 3 1 5 5
si4_b06_m800.08 3 1 5 5
si4_b06_m800.05 3 1 5 6
si4_b06_m800.03 3 1 5 5
si4_b06_m800.06 3 1 5 5
si4_b06_m800.07 3 1 5 5
si4_b06_m800.01 3 1 5 5
si4_b06_m800.02 3 1 5 5
si4_b06_m800.09 3 1 5 5
si6_b09m_m200.07 4 1 0 0
si6_b09m_m200.06 4 1 0 0
si6_b09m_m200.01 4 1 0 0
si6_b09m_m200.08 4 1 0 0
si6_b09m_m200.00 4 1 0 0
si6_b09m_m200.09 4 1 0 0
si6_b09m_m200.02 4 1 0 0
si6_b09m_m200.05 4 1 0 0
si6_b09m_m200.03 4 1 0 0
si6_b09m_m200.04 4 1 0 0
si4_b09m_m400.07 4 1 0 0
si4_b09m_m400.06 4 1 0 0
si4_b09m_m400.00 4 1 0 0
si4_b09m_m400.08 4 1 0 0
si4_b09m_m400.04 4 1 0 0
si4_b09m_m400.09 4 1 0 0
si4_b09m_m400.02 4 1 0 0
si4_b09m_m400.03 4 1 0 0
si4_b09m_m400.01 4 1 0 0
si4_b09m_m400.05 4 1 1 0
si6_m4Dr4_m1296.03 6 1 35 64
si6_m4Dr4_m1296.06 6 1 36 36
si6_m4Dr4_m1296.04 6 1 35 35
si6_m4Dr4_m1296.01 6 1 36 36
si6_m4Dr4_m1296.09 6 1 36 36
si6_m4Dr4_m1296.02 6 1 47 35
si6_m4Dr4_m1296.08 6 1 37 37
si6_m4Dr4_m1296.05 6 1 35 36
si6_m4Dr4_m1296.07 6 1 56 37
si6_m4Dr4_m1296.00 6 1 36 35
si6_b06_m200.09 3 1 0 0
si6_b06_m200.03 3 1 0 0
si6_b06_m200.05 3 1 0 0
si6_b06_m200.00 3 1 0 0
si6_b06_m200.08 3 1 0 0
si6_b06_m200.02 3 1 0 0
si6_b06_m200.06 3 1 0 0
si6_b06_m200.04 3 1 0 0
si6_b06_m200.01 3 1 0 0
si6_b06_m200.07 3 1 0 0
si4_m4Dr6_m625.02 6 1 3 3
si4_m4Dr6_m625.06 6 1 6 3
si4_m4Dr6_m625.03 6 1 3 3
si4_m4Dr6_m625.07 6 1 3 3
si4_m4Dr6_m625.08 6 1 3 3
si4_m4Dr6_m625.09 6 1 3 3
si4_m4Dr6_m625.00 6 1 6 6
si4_m4Dr6_m625.01 6 1 3 3
si4_m4Dr6_m625.05 6 1 3 3
si4_m4Dr6_m625.04 6 1 3 3
si6_b06m_m200.09 4 1 0 0
si6_b06m_m200.02 4 1 0 0
si6_b06m_m200.05 4 1 0 0
si6_b06m_m200.00 4 1 0 0
si6_b06m_m200.07 4 1 0 0
si6_b06m_m200.04 4 1 0 0
si6_b06m_m200.08 4 1 0 0
si6_b06m_m200.06 4 1 0 0
si6_b06m_m200.03 4 1 0 0
si6_b06m_m200.01 4 1 0 0
si6_m4Dr4_m256.05 6 1 0 0
si6_m4Dr4_m256.03 6 1 0 1
si6_m4Dr4_m256.02 6 1 0 0
si6_m4Dr4_m256.01 6 1 0 0
si6_m4Dr4_m256.08 6 1 0 0
si6_m4Dr4_m256.09 6 1 0 1
si6_m4Dr4_m256.07 6 1 0 0
si6_m4Dr4_m256.06 6 1 1 0
si6_m4Dr4_m256.04 6 1 0 0
si6_m4Dr4_m256.00 6 1 0 0
si4_r001_m600.01 7 1 3 3
si4_r001_m600.08 7 1 7 3
si4_r001_m600.02 7 1 6 6
si4_r001_m600.07 7 1 3 3
si4_r001_m600.05 7 1 3 3
si4_r001_m600.06 7 1 6 4
si4_r001_m600.00 7 1 3 4
si4_r001_m600.04 7 1 4 4
si4_r001_m600.09 7 1 10 11
si4_r001_m600.03 7 1 5 3
si2_b09m_m200.08 4 1 0 0
si2_b09m_m200.06 4 1 0 0
si2_b09m_m200.03 4 1 0 0
si2_b09m_m200.09 4 1 0 0
si2_b09m_m200.04 4 1 0 0
si2_b09m_m200.00 4 1 0 0
si2_b09m_m200.01 4 1 0 0
si2_b09m_m200.05 4 1 0 0
si2_b09m_m200.07 4 1 0 0
si2_b09m_m200.02 4 1 0 0
si6_b03_m200.01 3 1 0 0
si6_b03_m200.03 3 1 0 0
si6_b03_m200.04 3 1 0 0
si6_b03_m200.08 3 1 0 0
si6_b03_m200.07 3 1 0 0
si6_b03_m200.09 3 1 0 0
si6_b03_m200.05 3 1 0 0
si6_b03_m200.02 3 1 0 0
si6_b03_m200.06 3 1 0 0
si6_b03_m200.00 3 1 0 0
si6_b09_m200.09 3 1 0 0
si6_b09_m200.06 3 1 0 0
si6_b09_m200.08 3 1 0 0
si6_b09_m200.03 3 1 0 0
si6_b09_m200.00 3 1 0 0
si6_b09_m200.02 3 1 0 0
si6_b09_m200.07 3 1 0 0
si6_b09_m200.04 3 1 0 0
si6_b09_m200.01 3 1 0 0
si6_b09_m200.05 3 1 0 0
g10-g11 2 0 0 0
g10-g12 2 0 0 0
g10-g13 2 0 0 0
g10-g14 2 0 0 0
g10-g15 2 0 0 0
g10-g16 2 0 0 0
g10-g20 2 0 25 25
g10-g21 2 0 0 0
g10-g22 2 0 0 0
g10-g23 2 0 0 0
g10-g25 2 0 0 0
g10-g26 2 0 0 0
g10-g27 2 0 0 0
g10-g28 2 0 0 0
g10-g29 2 0 243 243
g10-g30 2 0 87 86
g10-g31 2 0 568 409
g10-g32 2 0 0 0
g10-g33 2 0 0 0
g10-g37 2 0 4 5
g10-g38 2 0 0 0
g10-g40 2 0 469 480
g10-g41 2 0 0 0
g10-g42 2 0 0 0
g10-g43 2 0 3 2
g10-g44 2 0 347 455
g10-g45 2 0 110 107
g10-g46 2 0 49 48
g10-g47 2 0 71 35
g10-g48 2 0 116 131
g10-g49 2 0 5 5
g10-g50 2 0 30 30
g11-g12 2 0 0 0
g11-g13 2 0 0 0
g11-g14 2 0 0 0
g11-g15 2 0 0 0
g11-g16 2 0 0 0
g11-g20 2 0 62 92
g11-g21 2 0 0 0
g11-g22 2 0 0 0
g11-g23 2 0 0 0
g11-g25 2 0 0 0
g11-g26 2 0 0 0
g11-g27 2 0 0 0
g11-g28 2 0 0 0
g11-g29 2 0 102 128
g11-g30 2 0 54 54
g11-g31 2 0 277 271
g11-g32 2 0 0 0
g11-g33 2 0 0 0
g11-g37 2 0 0 0
g11-g38 2 0 0 0
g11-g40 2 0 261 400
g11-g41 2 0 0 0
g11-g42 2 0 0 0
g11-g43 2 0 0 0
g11-g44 2 0 118 117
g11-g45 2 0 46 46
g11-g46 2 0 3 3
g11-g47 2 0 2 2
g11-g48 2 0 8 8
g11-g49 2 0 1 1
g11-g50 2 0 16 12
g12-g20 2 0 0 0
g12-g21 2 0 0 0
g12-g23 2 0 0 0
g12-g26 2 0 0 0
g12-g27 2 0 0 0
g12-g29 2 0 0 0
g12-g30 2 0 0 0
g12-g31 2 0 1 1
g12-g32 2 0 0 0
g12-g38 2 0 0 0
g12-g40 2 0 129 136
g12-g43 2 0 0 0
g12-g44 2 0 0 0
g12-g45 2 0 0 0
g12-g46 2 0 0 0
g12-g47 2 0 0 0
g12-g48 2 0 0 0
g12-g50 2 0 8 8
g13-g15 2 1 0 0
g13-g20 2 0 0 0
g13-g21 2 0 0 0
g13-g23 2 0 0 0
g13-g25 2 0 0 0
g13-g26 2 0 0 0
g13-g27 2 0 0 0
g13-g29 2 0 0 0
g13-g30 2 0 0 0
g13-g31 2 0 1 1
g13-g32 2 0 0 0
g13-g38 2 0 0 0
g13-g40 2 0 471 477
g13-g43 2 0 0 0
g13-g44 2 0 1 1
g13-g45 2 0 0 0
g13-g46 2 0 0 0
g13-g47 2 0 0 0
g13-g48 2 0 0 0
g13-g49 2 0 0 0
g13-g50 2 0 59 64
g14-g15 2 0 0 0
g14-g20 2 0 0 0
g14-g21 2 0 0 0
g14-g23 2 0 0 0
g14-g25 2 0 0 0
g14-g26 2 0 0 0
g14-g27 2 0 0 0
g14-g29 2 0 0 0
g14-g30 2 0 0 0
g14-g31 2 0 1 1
g14-g32 2 0 0 0
g14-g38 2 0 0 0
g14-g40 2 0 361 374
g14-g43 2 0 0 0
g14-g44 2 0 0 0
g14-g45 2 0 0 0
g14-g46 2 0 0 0
g14-g47 2 0 0 0
g14-g48 2 0 0 0
g14-g49 2 0 1 1
g14-g50 2 0 4857 5021
g15-g20 2 0 0 0
g15-g21 2 0 0 0
g15-g23 2 0 0 0
g15-g25 2 0 0 0
g15-g26 2 0 0 0
g15-g27 2 0 0 0
g15-g29 2 0 0 0
g15-g30 2 0 0 0
g15-g31 2 0 0 0
g15-g32 2 0 0 0
g15-g38 2 0 0 0
g15-g40 2 0 529 541
g15-g43 2 0 0 0
g15-g44 2 0 0 0
g15-g45 2 0 0 0
g15-g46 2 0 0 0
g15-g47 2 0 0 0
g15-g48 2 0 0 0
g15-g49 2 0 0 0
g15-g50 2 0 4215 5004
g16-g20 2 0 0 0
g16-g21 2 0 0 0
g16-g22 2 0 0 0
g16-g23 2 0 0 0
g16-g25 2 0 0 0
g16-g26 2 0 0 0
g16-g27 2 0 0 0
g16-g28 2 0 0 0
g16-g29 2 0 1 1
g16-g30 2 0 2 2
g16-g31 2 0 10 10
g16-g32 2 0 0 0
g16-g33 2 0 0 0
g16-g37 2 1 0 0
g16-g38 2 0 0 0
g16-g40 2 0 468 482
g16-g43 2 0 0 0
g16-g44 2 0 8 7
g16-g45 2 0 4 4
g16-g46 2 0 0 0
g16-g47 2 0 0 0
g16-g48 2 0 0 0
g16-g49 2 0 2 1
g16-g50 2 0 107 105
g17-g18 2 0 0 0
g17-g19 2 0 0 0
g17-g20 2 0 0 0
g17-g21 2 0 0 0
g17-g22 2 0 0 0
g17-g23 2 0 0 0
g17-g24 2 0 0 0
g17-g25 2 0 0 0
g17-g26 2 0 0 0
g17-g27 2 0 0 0
g17-g28 2 0 0 0
g17-g29 2 0 7484 7333
g17-g30 2 0 2913 2875
g17-g31 2 0 10488 10330
g17-g32 2 0 0 0
g17-g33 2 0 0 0
g17-g34 2 0 0 0
g17-g35 2 0 0 0
g17-g36 2 0 0 0
g17-g37 2 0 13 8
g17-g38 2 0 0 0
g17-g39 2 0 0 0
g17-g40 2 0 0 0
g17-g41 2 0 1 1
